filename,scene_graph
pOkTegk,0-nose of 11-woman .  10-face of 11-woman .  11-woman has 0-nose .  11-woman has 10-face .  11-woman has 13-nose .  11-woman has 14-arm .  11-woman has 1-eye .  11-woman has 2-hair .  11-woman has 3-head .  11-woman has 4-mouth .  11-woman has 5-mouth .  11-woman has 6-nose .  11-woman has 8-nose .  11-woman has 9-hand .  13-nose of 11-woman .  14-arm of 11-woman .  1-eye of 11-woman .  3-head of 11-woman .  4-mouth of 11-woman .  5-mouth of 11-woman .  6-nose of 11-woman .  8-nose of 11-woman .  9-hand of 11-woman 
PpxbGZC,0-glass on 2-face .  0-glass on 5-man .  1-wheel on 3-bike .  3-bike has 1-wheel .  5-man riding 3-bike .  5-man wearing 0-glass 
puHulqv,puppet.  letter.   11-letter .   13-letter .   14-letter .  logo.  glass.   4-letter .   7-letter .   8-letter .   9-letter 
pvCTAHi,0-tie near 11-neck .  0-tie on 1-man .  1-man has 11-neck .  1-man has 2-ear .  1-man has 5-hair .  1-man has 6-face .  1-man has 7-nose .  1-man has 8-head .  1-man has 9-mouth .  1-man wearing 0-tie .  1-man wearing 10-shirt .  1-man wearing 12-jacket .  1-man wearing 4-shirt .  2-ear of 1-man .  4-shirt under 12-jacket .  5-hair on 8-head .  6-face of 1-man .  7-nose of 1-man .  8-head of 1-man .  9-mouth of 1-man 
pyCWWr7,man.  person.   2-person 
Q29wRyg,13-head has 11-eye .  13-head has 2-eye .  13-head has 6-nose .  13-head has 9-face .  14-nose on 7-face 
QbYt8jJ,2-nose of 7-head .  4-ear of 7-head .  7-head has 0-eye .  7-head has 1-eye .  7-head has 2-nose .  7-head has 3-mouth .  7-head has 4-ear .  7-head has 6-face 
QebeqSh,10-woman has 0-hair .  10-woman has 7-face .  10-woman has 8-head .  10-woman wearing 1-shirt .  7-face of 10-woman .  8-head of 10-woman 
QEM6dG2, 1-bird 
qfYlr30,0-nose of 14-woman .  12-face of 14-woman .  14-woman has 0-nose .  14-woman has 12-face .  14-woman has 2-mouth .  14-woman has 9-hair .  2-mouth of 14-woman .  3-man has 15-hair .  6-nose on 11-face 
QHHMKB3,11-leg of 1-man .  1-man has 0-hair .  1-man has 11-leg .  1-man has 7-face .  1-man wearing 2-shirt .  1-man wearing 3-pant .  7-face of 1-man .  9-man has 0-hair 
qHkGmLt,
qHS51uj,11-tie near 8-neck .  11-tie on 4-man .  12-sign behind 4-man .  14-ear of 4-man .  1-tie near 8-neck .  1-tie on 4-man .  4-man has 0-hair .  4-man has 14-ear .  4-man has 5-face .  4-man has 6-nose .  4-man has 7-head .  4-man has 8-neck .  4-man wearing 10-jacket .  4-man wearing 11-tie .  4-man wearing 13-shirt .  4-man wearing 1-tie .  4-man wearing 3-shirt .  5-face of 4-man .  6-nose of 4-man .  6-nose on 5-face .  7-head of 4-man 
qi0bYgG,0-face of 10-man .  10-man has 0-face .  10-man has 15-mouth .  10-man has 2-eye .  10-man has 3-eye .  10-man has 6-nose .  10-man wearing 1-tie .  14-leg of 8-table .  15-mouth of 10-man .  1-tie near 15-mouth .  2-eye of 10-man .  3-eye of 10-man .  4-leg of 8-table .  6-nose of 10-man .  8-table has 14-leg .  8-table has 4-leg 
Qj9x2wz,0-letter on 4-sign .  10-letter on 4-sign .  11-letter on 13-sign .  11-letter on 4-sign .  2-letter on 4-sign .  6-letter on 4-sign .  7-letter on 13-sign .  9-letter on 4-sign 
qKM2ucu,0-hand of 4-man .  14-mouth of 4-man .  1-nose of 4-man .  1-nose on 8-face .  4-man has 0-hand .  4-man has 14-mouth .  4-man has 1-nose .  4-man has 2-hair .  4-man has 5-eye .  4-man has 8-face .  4-man has 9-eye .  4-man wearing 15-jacket .  4-man wearing 3-tie .  4-man wearing 6-shirt .  5-eye of 4-man .  8-face of 4-man .  9-eye of 4-man 
QLgpXMT, 0-shoe .   10-letter .   11-letter .   12-letter .   13-letter .  man.   4-letter .  basket.  arm.   7-letter .   8-basket .  water tap
Qlm1siZ,5-logo on 2-jacket 
QLQ4taO,0-eye of 6-woman .  10-letter on 7-sign .  11-mouth of 6-woman .  12-eye of 6-woman .  15-neck of 6-woman .  2-face of 6-woman .  3-ear of 6-woman .  4-nose of 6-woman .  5-mouth of 6-woman .  6-woman has 0-eye .  6-woman has 11-mouth .  6-woman has 12-eye .  6-woman has 15-neck .  6-woman has 1-hair .  6-woman has 2-face .  6-woman has 3-ear .  6-woman has 4-nose .  6-woman has 5-mouth .  6-woman has 8-head .  6-woman wearing 13-shirt .  8-head of 6-woman 
QmLaggk,15-ear of 8-woman .  1-nose of 8-woman .  2-ear of 8-woman .  3-eye of 8-woman .  4-face of 8-woman .  5-mouth of 8-woman .  6-head of 8-woman .  8-woman has 0-hair .  8-woman has 12-hair .  8-woman has 15-ear .  8-woman has 1-nose .  8-woman has 2-ear .  8-woman has 3-eye .  8-woman has 4-face .  8-woman has 5-mouth .  8-woman has 6-head .  8-woman wearing 9-shirt 
qMmIGUr,15-logo on 3-flag .  3-flag has 15-logo 
QNB8H2s,0-nose of 1-man .  11-mouth of 1-man .  14-nose of 1-man .  1-man has 0-nose .  1-man has 11-mouth .  1-man has 14-nose .  1-man has 2-eye .  1-man has 3-face .  1-man has 4-eye .  1-man has 7-hair .  1-man has 9-mouth .  1-man wearing 13-shirt .  2-eye of 1-man .  3-face of 1-man .  4-eye of 1-man .  9-mouth of 1-man 
QnLfqfX,12-woman has 0-hair .  12-woman has 13-nose .  12-woman has 15-neck .  12-woman wearing 3-shirt .  13-nose of 12-woman .  14-face of 8-man .  6-ear of 8-man .  8-man has 10-hair .  8-man has 14-face .  8-man has 6-ear .  8-man has 9-mouth .  8-man wearing 1-tie .  8-man wearing 4-shirt .  9-mouth of 8-man 
qnRUXr8,0-tie near 10-neck .  0-tie on 1-man .  12-shirt under 7-jacket .  1-man has 10-neck .  1-man has 2-hair .  1-man has 3-hand .  1-man has 5-face .  1-man has 6-hand .  1-man has 8-head .  1-man has 9-arm .  1-man wearing 0-tie .  1-man wearing 12-shirt .  1-man wearing 4-shirt .  1-man wearing 7-jacket .  2-hair on 8-head .  3-hand of 1-man .  4-shirt under 7-jacket .  5-face of 1-man .  6-hand of 1-man .  8-head of 1-man .  9-arm of 1-man 
qoZxIKO,11-window on 8-building .  2-woman has 15-hand .  2-woman has 3-hair .  2-woman using 9-laptop .  2-woman wearing 1-shirt .  5-sign behind 6-man .  6-man wearing 0-shirt .  6-man wearing 12-tie .  6-man wearing 13-jacket .  8-building has 11-window 
qq8wzMR,0-man has 10-face .  0-man has 1-arm .  0-man has 3-hand .  0-man has 4-hair .  0-man has 8-hand .  0-man on 7-bike .  0-man wearing 13-shoe .  0-man wearing 14-shoe .  0-man wearing 2-pant .  0-man wearing 5-jacket .  0-man wearing 9-shirt .  10-face of 0-man .  12-wheel on 7-bike .  1-arm of 0-man .  3-hand of 0-man .  7-bike has 12-wheel .  8-hand of 0-man .  9-shirt under 5-jacket 
QQnZqPB,0-window behind 1-man .  11-person has 2-nose .  11-person has 4-hair .  11-person wearing 12-shirt .  11-person wearing 6-shirt .  13-eye of 1-man .  14-eye of 11-person .  14-eye of 1-man .  15-hair on 10-neck .  1-man has 10-neck .  1-man has 13-eye .  1-man has 14-eye .  1-man has 15-hair .  1-man has 2-nose .  1-man has 3-ear .  1-man has 4-hair .  1-man has 5-face .  1-man has 7-mouth .  1-man has 8-ear .  1-man has 9-eye .  1-man wearing 12-shirt .  1-man wearing 6-shirt .  2-nose of 11-person .  2-nose of 1-man .  3-ear of 11-person .  3-ear of 1-man .  5-face of 1-man .  7-mouth of 11-person .  7-mouth of 1-man .  8-ear of 11-person .  8-ear of 1-man .  9-eye of 11-person .  9-eye of 1-man 
qSyop93, 0-sign .  line.   3-head .   4-letter .   6-letter 
QTNlTQo, 0-paper .  paper
qv6y9xq,11-arm of 1-man .  12-glass on 1-man .  12-glass on 3-face .  12-glass on 6-head .  13-letter on 9-sign .  1-man has 11-arm .  1-man has 3-face .  1-man has 5-hair .  1-man has 6-head .  1-man has 8-hand .  1-man wearing 0-shirt .  1-man wearing 12-glass .  1-man wearing 2-jean .  3-face of 1-man .  5-hair on 6-head .  6-head of 1-man .  8-hand of 1-man .  9-sign has 13-letter 
qZ8nvyF,0-eye of 5-woman .  1-mouth of 5-woman .  3-nose of 5-woman .  3-nose on 4-face .  5-woman has 0-eye .  5-woman has 10-ear .  5-woman has 13-hair .  5-woman has 1-mouth .  5-woman has 2-eye .  5-woman has 3-nose .  5-woman has 4-face .  5-woman has 7-eye .  5-woman has 8-ear .  5-woman has 9-hand .  5-woman wearing 6-shirt .  6-shirt has 14-letter .  7-eye of 5-woman .  9-hand of 12-person 
R2jWn36,0-man has 7-arm .  0-man wearing 14-jacket .  0-man wearing 6-tie .  10-arm of 1-man .  13-head of 1-man .  1-man has 10-arm .  1-man has 13-head .  1-man has 3-hand .  1-man wearing 15-jacket .  2-woman has 12-hair .  3-hand of 1-man .  7-arm of 0-man 
Rb48yZM,0-eye of 5-man .  1-hair on 8-head .  2-eye of 5-man .  3-nose of 5-man .  3-nose on 4-face .  4-face of 5-man .  5-man has 0-eye .  5-man has 11-arm .  5-man has 1-hair .  5-man has 2-eye .  5-man has 3-nose .  5-man has 4-face .  5-man has 7-neck .  5-man has 8-head .  5-man has 9-mouth .  5-man wearing 10-jacket .  5-man wearing 6-shirt .  8-head of 5-man .  9-mouth of 5-man 
RbOxrFZ,11-letter on 8-sign .  13-person on 0-sign .  15-letter on 0-sign .  6-arm of 7-man .  6-arm of 9-person .  7-man wearing 1-pant .  7-man wearing 5-jacket .  9-person wearing 1-pant .  9-person wearing 5-jacket 
rDy2M4O, 0-eye .  mouth.  dinosaur.   1-sign .   2-sign .  hand.   4-sign .  color.   9-face 
RfpjmXp,0-man has 11-mouth .  0-man has 1-ear .  0-man has 2-nose .  0-man has 4-face .  0-man has 5-hair .  0-man has 6-head .  0-man has 7-eye .  0-man has 8-neck .  0-man wearing 15-jacket .  0-man wearing 3-shirt .  11-mouth of 0-man .  1-ear of 0-man .  2-nose of 0-man .  4-face of 0-man .  5-hair on 6-head .  6-head of 0-man .  7-eye of 0-man .  8-neck of 0-man 
RgdeucC,10-plane has 8-wing .  11-logo on 10-plane 
rGPad5Y,0-glass on 3-man .  0-glass on 5-face .  11-nose of 3-man .  12-neck of 7-woman .  13-nose of 7-woman .  14-mouth of 3-man .  3-man has 11-nose .  3-man has 14-mouth .  3-man has 1-hair .  3-man has 5-face .  3-man wearing 0-glass .  3-man wearing 15-tie .  5-face of 3-man .  6-hair on 9-head .  7-woman has 12-neck .  7-woman has 13-nose .  7-woman has 6-hair .  7-woman has 9-head .  8-flag behind 3-man .  9-head of 7-woman 
rgYqE0y,4-letter on 0-sign .  5-letter on 0-sign .  7-letter on 0-sign 
RhODpdf,0-shirt has 14-logo .  10-arm of 4-man .  11-man has 6-hair .  12-arm of 4-man .  13-man has 9-head .  14-logo on 0-shirt .  2-man has 15-neck .  2-man has 3-hair .  2-man has 7-nose .  2-man has 9-head .  2-man wearing 1-shirt .  4-man has 10-arm .  4-man has 12-arm .  4-man has 6-hair .  4-man has 8-nose .  4-man wearing 0-shirt .  7-nose of 13-man .  7-nose of 2-man .  8-nose of 4-man .  9-head of 13-man .  9-head of 2-man 
risXjE4,image.  sign
rklsz23, 0-sign .  meme frame.   3-letter .  brain.   5-letter .   6-letter 
rmlkOMu,10-eye of 11-man .  11-man has 10-eye 
rOr3fxM,0-window on 5-building .  10-hat on 4-man .  10-hat on 7-man .  1-window on 12-building .  1-window on 5-building .  3-window on 12-building .  3-window on 5-building .  4-man wearing 10-hat .  4-man wearing 15-cap .  4-man wearing 8-shirt .  5-building on 2-hill .  7-man wearing 10-hat .  7-man wearing 15-cap .  7-man wearing 9-helmet 
Rqzw9Co,0-glass on 2-man .  0-glass on 6-face .  10-mouth of 2-man .  12-neck of 2-man .  1-tie near 12-neck .  1-tie on 2-man .  2-man has 10-mouth .  2-man has 12-neck .  2-man has 3-ear .  2-man has 6-face .  2-man has 7-nose .  2-man has 8-hair .  2-man wearing 0-glass .  2-man wearing 11-shirt .  2-man wearing 1-tie .  3-ear of 2-man .  6-face of 2-man .  7-nose of 2-man 
RSTEno4,0-man has 10-nose .  0-man has 1-face .  0-man has 6-hand .  0-man has 7-ear .  0-man wearing 12-shirt .  0-man wearing 4-hat .  0-man wearing 8-cap .  0-man wearing 9-jacket .  10-nose of 0-man .  10-nose on 1-face .  2-man wearing 3-glass .  2-man wearing 4-hat .  2-man wearing 8-cap .  3-glass on 0-man .  3-glass on 1-face .  4-hat on 0-man .  7-ear of 0-man 
ruSN6zI,0-nose of 14-man .  0-nose on 7-face .  10-eye of 14-man .  11-mouth of 14-man .  14-man has 0-nose .  14-man has 10-eye .  14-man has 11-mouth .  14-man has 15-arm .  14-man has 1-hand .  14-man has 3-ear .  14-man has 6-ear .  14-man has 7-face .  14-man has 9-mouth .  14-man wearing 13-cap .  14-man wearing 2-shirt .  14-man wearing 5-hat .  15-arm of 14-man .  1-hand of 14-man .  3-ear of 14-man .  5-hat on 14-man .  6-ear of 14-man .  7-face of 14-man .  9-mouth of 14-man 
RX8t7Jd,0-glass on 14-face .  0-glass on 1-man .  11-letter on 3-sign .  14-face of 1-man .  15-letter on 3-sign .  1-man has 12-hair .  1-man has 14-face .  1-man wearing 0-glass .  1-man wearing 6-shirt .  4-face of 9-man .  9-man has 4-face 
rZGXxM4,13-window on 0-building .  13-window on 12-building .  15-man has 3-face .  15-man has 5-head .  3-face of 15-man .  5-head of 15-man .  9-window on 0-building .  9-window on 12-building 
s1qivuu,sign.   1-sign .   2-sign .   7-window 
s3iOROE,0-hat on 8-head .  13-head of 3-man .  14-face of 3-man .  3-man has 13-head .  3-man has 14-face .  3-man has 7-hair .  3-man wearing 1-shirt .  5-face of 6-boy .  6-boy has 8-head .  6-boy wearing 0-hat .  6-boy wearing 4-shirt .  7-hair on 13-head .  8-head of 6-boy .  9-man wearing 0-hat .  9-man wearing 4-shirt 
s8bBJYS,0-glass on 3-person .  0-glass on 7-face .  10-mouth of 3-person .  11-man has 1-hair .  11-man wearing 0-glass .  11-man wearing 12-tie .  11-man wearing 8-tie .  12-tie on 3-person .  2-nose of 11-man .  2-nose of 3-person .  2-nose on 7-face .  3-person has 10-mouth .  3-person has 1-hair .  3-person has 2-nose .  3-person has 5-eye .  3-person has 6-ear .  3-person has 7-face .  3-person has 9-eye .  3-person wearing 0-glass .  3-person wearing 12-tie .  3-person wearing 4-shirt .  3-person wearing 8-tie .  5-eye of 3-person .  6-ear of 11-man .  6-ear of 3-person .  7-face of 3-person .  8-tie on 3-person .  9-eye of 3-person 
s972ZwU,2-face on 7-sign .  3-eye on 7-sign .  4-face on 12-sign 
SazlDcs,0-tie near 10-neck .  0-tie on 1-man .  11-man has 12-hair .  11-man wearing 0-tie .  13-eye of 1-man .  14-eye of 1-man .  14-eye on 4-face .  15-mouth of 1-man .  1-man has 10-neck .  1-man has 12-hair .  1-man has 13-eye .  1-man has 14-eye .  1-man has 15-mouth .  1-man has 3-hair .  1-man has 4-face .  1-man has 6-eye .  1-man has 8-nose .  1-man has 9-ear .  1-man wearing 0-tie .  1-man wearing 2-shirt .  1-man wearing 7-jacket .  2-shirt under 7-jacket .  4-face of 1-man .  6-eye of 1-man .  8-nose of 1-man .  8-nose on 4-face .  9-ear of 1-man 
sbWUiil,0-glass on 5-man .  0-glass on 7-face .  12-man has 15-hand .  12-man wearing 10-shirt .  14-head of 6-woman .  1-man has 13-hair .  1-man wearing 4-shirt .  5-man has 2-hair .  5-man has 7-face .  5-man wearing 0-glass .  6-woman has 14-head .  6-woman has 9-hair .  7-face of 5-man .  9-hair on 14-head 
se7MJYj,0-tie near 5-neck .  0-tie on 2-man .  10-head of 2-man .  11-eye of 2-man .  14-eye of 2-man .  1-hand of 2-man .  2-man has 10-head .  2-man has 11-eye .  2-man has 14-eye .  2-man has 1-hand .  2-man has 3-hair .  2-man has 5-neck .  2-man has 7-face .  2-man has 8-nose .  2-man has 9-finger .  2-man wearing 0-tie .  2-man wearing 15-jacket .  2-man wearing 4-shirt .  3-hair on 10-head .  4-shirt under 15-jacket .  7-face of 2-man .  8-nose of 2-man .  8-nose on 7-face .  9-finger of 2-man .  9-finger on 1-hand 
sG2GSpb,11-cabinet has 13-door .  12-arm of 3-man .  14-door behind 3-man .  15-eye of 3-man .  1-ear of 3-man .  2-hand of 3-man .  3-man has 12-arm .  3-man has 15-eye .  3-man has 1-ear .  3-man has 2-hand .  3-man has 4-nose .  3-man has 5-hair .  3-man has 6-eye .  3-man has 7-face .  3-man wearing 0-shirt .  4-nose of 3-man .  4-nose of 9-man .  4-nose on 7-face .  6-eye of 3-man .  7-face of 3-man .  9-man has 5-hair 
sG8faWv,image.  sign
SGQOyjW,0-tie near 11-neck .  0-tie on 1-man .  10-face of 1-man .  13-window on 14-building .  14-building behind 1-man .  14-building has 13-window .  14-building has 6-window .  1-man has 10-face .  1-man has 11-neck .  1-man has 8-hair .  1-man wearing 0-tie .  1-man wearing 12-jacket .  1-man wearing 4-shirt .  6-window on 14-building .  9-woman wearing 2-shirt 
sKiuQVf,0-woman has 13-leg .  0-woman has 1-hair .  0-woman wearing 11-shoe .  0-woman wearing 5-pant .  0-woman wearing 7-jacket .  10-door on 8-building .  13-leg of 0-woman .  15-sign above 10-door .  3-girl has 9-hair .  3-girl wearing 14-shirt .  6-woman wearing 4-pant 
so4V8X7,0-tie on 1-man .  10-face of 1-man .  12-head of 1-man .  1-man has 10-face .  1-man has 12-head .  1-man has 4-hair .  1-man in 14-room .  1-man wearing 0-tie .  1-man wearing 7-glass .  1-man wearing 8-jacket .  1-man wearing 9-shirt .  2-woman has 5-hair .  2-woman in 14-room .  2-woman wearing 13-jacket .  2-woman wearing 6-shirt .  4-hair on 12-head .  5-hair of 2-woman .  7-glass on 10-face .  7-glass on 1-man 
sOYYbyS, 10-letter .   11-letter .   12-fork .  fork.   14-letter .   2-letter .   3-letter .  shirt.   5-head .   6-letter .  screen
SPKD3JU,0-hair on 9-head .  10-eye of 2-man .  13-eye of 2-man .  15-finger of 2-man .  15-finger on 1-hand .  1-hand of 2-man .  2-man has 0-hair .  2-man has 10-eye .  2-man has 13-eye .  2-man has 15-finger .  2-man has 1-hand .  2-man has 4-ear .  2-man has 5-nose .  2-man has 6-mouth .  2-man has 7-eye .  2-man has 8-face .  2-man has 9-head .  2-man wearing 14-jacket .  2-man wearing 3-shirt .  4-ear of 2-man .  4-ear on 9-head .  5-nose of 2-man .  6-mouth of 2-man .  7-eye of 2-man .  8-face of 2-man .  9-head of 2-man 
st6NozD,0-mouth of 9-woman .  11-letter on 15-letter .  11-letter on 8-sign .  12-head of 9-woman .  13-letter on 8-sign .  14-letter on 8-sign .  15-letter on 8-sign .  1-nose of 9-woman .  5-face of 9-woman .  6-eye of 9-woman .  8-sign behind 9-woman .  9-woman has 0-mouth .  9-woman has 12-head .  9-woman has 1-nose .  9-woman has 3-hair .  9-woman has 4-hand .  9-woman has 5-face .  9-woman has 6-eye .  9-woman holding 8-sign .  9-woman wearing 10-shirt 
Svfe8vm,10-neck of 2-woman .  13-head of 2-woman .  2-woman has 10-neck .  2-woman has 13-head .  2-woman has 3-hair .  2-woman wearing 11-jacket .  3-hair on 13-head 
sW3bJWW, 0-eye .   10-letter .   12-letter .   13-letter .   14-letter .  fish.   1-head .   3-letter .   4-letter .   5-letter .   6-letter .   7-letter .   8-letter .   9-letter 
SWxsby2,0-glass on 15-face .  0-glass on 6-man .  11-nose of 5-man .  11-nose on 12-face .  12-face of 5-man .  13-mouth of 6-man .  14-arm of 6-man .  15-face of 6-man .  3-glass on 12-face .  3-glass on 5-man .  5-man has 11-nose .  5-man has 12-face .  5-man has 1-hair .  5-man has 7-mouth .  5-man wearing 3-glass .  5-man wearing 4-shirt .  6-man has 10-hand .  6-man has 13-mouth .  6-man has 14-arm .  6-man has 15-face .  6-man has 2-hair .  6-man has 8-hand .  6-man wearing 0-glass .  6-man wearing 9-shirt .  7-mouth of 5-man .  8-hand of 6-man 
swzhNs4,0-sign on 1-pole .  0-sign on 3-pole .  11-letter on 0-sign .  12-sign on 1-pole .  12-sign under 0-sign .  13-letter on 0-sign .  14-letter on 0-sign .  15-letter on 0-sign .  1-pole holding 0-sign .  2-letter on 0-sign .  4-letter on 0-sign .  5-letter on 0-sign .  6-letter on 0-sign .  7-letter on 0-sign .  8-letter on 0-sign .  9-letter on 0-sign 
SXvE9sL,10-ear of 1-man .  11-letter on 3-sign .  13-man has 0-hair .  14-letter on 3-sign .  1-man has 0-hair .  1-man has 10-ear .  1-man has 2-nose .  1-man has 5-face .  1-man has 6-neck .  1-man has 8-ear .  1-man has 9-mouth .  1-man wearing 12-shirt .  2-nose of 1-man .  7-finger holding 15-sign .  8-ear of 1-man .  9-mouth of 1-man 
SZTu5uv,1-face of 2-man .  2-man has 1-face .  2-man has 7-head .  5-hat on 10-head .  7-head of 2-man 
T2Jt2ry,6-mouth of 8-dog .  8-dog has 6-mouth 
T35mICA,0-hand of 2-man .  10-face of 2-man .  11-hand of 2-man .  12-mouth of 2-man .  13-arm of 2-man .  14-eye of 2-man .  15-eye of 2-man .  2-man has 0-hand .  2-man has 10-face .  2-man has 11-hand .  2-man has 12-mouth .  2-man has 13-arm .  2-man has 14-eye .  2-man has 15-eye .  2-man has 3-hair .  2-man has 4-ear .  2-man has 5-finger .  2-man has 6-nose .  2-man has 7-ear .  2-man has 8-eye .  2-man wearing 1-shirt .  4-ear of 2-man .  5-finger of 2-man .  5-finger on 0-hand .  6-nose of 2-man .  7-ear of 2-man .  8-eye of 2-man .  9-man has 3-hair 
T4u74mL,2-man has 4-face .  4-face of 2-man 
t4xWpee,0-man has 11-head .  0-man has 6-hair .  0-man wearing 12-jacket .  10-woman has 3-hair .  11-head of 0-man .  13-head of 2-man .  2-man has 13-head .  2-man has 5-hair .  5-hair on 13-head .  6-hair on 11-head 
T7sOpjA,15-window on 7-building .  2-nose on 5-face .  6-man wearing 11-jacket .  7-building has 15-window 
T9pQAFP,0-glass on 5-face .  1-hair on 7-neck 
taecqiR,2-man has 12-face .  3-hair on 8-head .  4-man has 3-hair .  4-man has 8-head .  4-man has 9-face .  5-man has 0-hair .  6-man has 7-hair .  6-man wearing 11-shirt .  8-head of 4-man .  9-face of 4-man 
TbOyNzW,0-glass on 4-man .  0-glass on 8-face .  13-head of 7-woman .  14-nose of 7-woman .  15-mouth of 4-man .  1-flag behind 4-man .  4-man has 15-mouth .  4-man has 3-hair .  4-man has 8-face .  4-man wearing 0-glass .  4-man wearing 10-tie .  6-hair on 13-head .  7-woman has 11-neck .  7-woman has 13-head .  7-woman has 14-nose .  7-woman has 6-hair .  8-face of 4-man 
tcXzxyV,sign
te0QdLn,0-nose of 6-man .  0-nose on 11-face .  11-face of 6-man .  14-man has 15-nose .  14-man has 5-hair .  14-man wearing 12-tie .  14-man wearing 7-shirt .  15-nose of 14-man .  6-man has 0-nose .  6-man has 11-face .  6-man has 3-hair .  6-man has 9-ear .  6-man wearing 2-shirt .  9-ear of 6-man 
Tf1mhKt,5-nose on 4-face 
TgSYoWe,person.  whale.   2-woman 
THX9f3n,0-man has 11-head .  0-man has 2-face .  0-man has 9-hair .  0-man wearing 6-shirt .  11-head of 0-man .  1-face of 4-man .  2-face of 0-man .  4-man has 1-face .  4-man has 5-hair .  4-man has 8-head .  8-head of 4-man .  9-hair on 11-head 
tINjUCc,10-head of 6-man .  13-face of 1-man .  14-head of 1-man .  15-hand of 1-man .  1-man has 11-hair .  1-man has 13-face .  1-man has 14-head .  1-man has 15-hand .  1-man has 4-hand .  1-man wearing 2-shirt .  3-man has 9-hair .  3-man wearing 0-shirt .  4-hand of 1-man .  6-man has 10-head .  6-man has 7-hair .  6-man wearing 5-shirt .  7-hair on 10-head 
TjsILvp,0-man has 1-hair .  0-man has 3-nose .  0-man has 5-face .  0-man has 7-mouth .  0-man has 9-neck .  0-man wearing 11-shirt .  0-man wearing 12-jacket .  0-man wearing 2-glass .  0-man wearing 4-tie .  0-man wearing 6-shirt .  13-shelf behind 0-man .  14-letter on 8-sign .  2-glass on 0-man .  2-glass on 5-face .  3-nose of 0-man .  3-nose on 5-face .  4-tie near 9-neck .  4-tie on 0-man .  5-face of 0-man .  6-shirt under 12-jacket .  7-mouth of 0-man 
tKPYO8r,0-glass on 10-face .  0-glass on 2-man .  10-face of 2-man .  12-head of 5-woman .  15-nose of 5-woman .  2-man has 10-face .  2-man has 3-hair .  2-man has 8-nose .  2-man wearing 0-glass .  2-man wearing 9-tie .  5-woman has 12-head .  5-woman has 14-neck .  5-woman has 15-nose .  5-woman has 7-hair .  7-hair on 12-head .  8-nose of 2-man 
TL8WSKV,logo.   10-letter .   12-logo .   13-letter .   3-letter .   4-letter .   5-sign .   7-letter .   9-letter 
TLQF1bX,12-man wearing 14-shirt .  5-man wearing 6-shirt 
tMzNcad, 0-letter .   1-letter .   3-letter .   4-letter .   6-letter .   7-letter .   8-letter 
TOuTChz,14-eye of 15-woman .  15-woman has 10-hair .  15-woman has 14-eye .  15-woman has 2-ear .  2-ear of 15-woman .  6-nose on 11-face 
TpIZoZr,0-hand of 3-man .  1-nose of 3-man .  1-nose on 5-face .  2-mouth of 3-man .  3-man has 0-hand .  3-man has 1-nose .  3-man has 2-mouth .  3-man has 5-face .  3-man has 8-finger .  4-man wearing 6-shirt .  5-face of 3-man .  8-finger of 3-man 
TqFVPVE,0-tie on 4-man .  10-man has 1-hair .  10-man wearing 14-tie .  10-man wearing 3-glass .  11-mouth of 4-man .  13-finger of 4-man .  13-finger on 2-hand .  14-tie on 4-man .  2-hand of 4-man .  3-glass on 4-man .  3-glass on 5-face .  4-man has 11-mouth .  4-man has 13-finger .  4-man has 1-hair .  4-man has 2-hand .  4-man has 5-face .  4-man has 7-nose .  4-man wearing 0-tie .  4-man wearing 12-shirt .  4-man wearing 14-tie .  4-man wearing 3-glass .  4-man wearing 6-shirt .  4-man wearing 8-jacket .  5-face of 4-man .  6-shirt under 8-jacket .  7-nose of 4-man .  7-nose on 5-face 
TWjXbPK,0-man has 11-hair .  0-man has 3-arm .  0-man has 6-hand .  0-man has 7-face .  0-man holding 2-sign .  0-man wearing 5-pant .  10-man has 11-hair .  15-hand of 4-woman .  1-glass on 9-face .  3-arm of 0-man .  4-woman has 15-hand .  4-woman has 8-hair .  4-woman has 9-face .  4-woman wearing 12-jean .  4-woman wearing 14-jacket .  4-woman wearing 1-glass .  6-hand of 0-man .  9-face of 4-woman 
u4QjzUI,10-letter on 9-book .  9-book on 1-table 
ubeo3Ya,0-man has 15-face .  0-man has 8-hair .  10-ear of 7-man .  11-face of 7-man .  14-face of 1-man .  15-face of 0-man .  1-man has 14-face .  1-man has 6-hair .  1-man wearing 2-tie .  3-nose of 7-man .  3-nose on 11-face .  7-man has 10-ear .  7-man has 11-face .  7-man has 3-nose .  7-man has 4-hair .  7-man wearing 9-shirt 
uDbb5Gk,0-glass on 3-man .  0-glass on 7-face .  12-nose of 4-woman .  3-man has 1-hair .  3-man has 7-face .  3-man wearing 0-glass .  3-man wearing 11-tie .  4-woman has 12-nose .  4-woman has 6-hair .  4-woman has 9-head .  4-woman wearing 13-shirt .  7-face of 3-man .  8-flag behind 3-man .  9-head of 4-woman 
uDZH05A,1-mouth of 7-man .  3-nose of 7-man .  3-nose on 4-face .  4-face of 7-man .  5-ear of 7-man .  6-woman has 0-hair .  7-man has 1-mouth .  7-man has 3-nose .  7-man has 4-face .  7-man has 5-ear .  7-man wearing 2-shirt 
uelxFPQ,2-nose of 10-person .  2-nose on 8-face .  6-ear of 10-person 
