filename,scene_graph
6WELqLH,0-nose of 3-girl . 0-nose of 8-woman . 0-nose on 2-face . 1-mouth of 3-girl . 1-mouth of 8-woman . 3-girl has 0-nose . 3-girl has 10-neck . 3-girl has 1-mouth . 3-girl has 2-face . 3-girl has 6-eye . 3-girl has 7-eye . 3-girl has 9-eye . 3-girl holding 4-paper . 3-girl wearing 5-shirt . 4-paper behind 3-girl . 4-paper behind 8-woman . 6-eye of 3-girl . 6-eye of 8-woman . 7-eye of 3-girl . 7-eye of 8-woman . 8-woman has 0-nose . 8-woman has 1-mouth . 8-woman has 2-face . 8-woman has 6-eye . 8-woman has 7-eye . 8-woman has 9-eye . 8-woman holding 4-paper . 8-woman wearing 5-shirt . 9-eye of 3-girl . 9-eye of 8-woman 
76vgP7x,0-mouth of 4-man . 10-eye of 4-man . 1-ear of 4-man . 2-eye of 4-man . 3-face of 4-man . 4-man has 0-mouth . 4-man has 10-eye . 4-man has 1-ear . 4-man has 2-eye . 4-man has 3-face 
7CIR9VI,0-ear of 15-horse . 0-ear of 3-man . 10-tree has 4-branch . 10-tree has 7-branch . 12-head of 15-horse . 14-letter on 6-sign . 15-horse has 0-ear . 15-horse has 12-head . 1-face of 3-man . 2-glass on 1-face . 2-glass on 3-man . 3-man has 1-face . 3-man riding 15-horse . 3-man wearing 2-glass . 3-man wearing 8-shirt . 4-branch of 10-tree . 5-rock near 10-tree . 6-sign behind 3-man . 7-branch of 10-tree 
7COAAL3,0-woman has 12-neck . 0-woman has 15-hair . 0-woman has 1-nose . 0-woman has 2-hair . 0-woman has 3-face . 0-woman has 8-eye . 0-woman has 9-mouth . 0-woman holding 10-glass . 0-woman wearing 4-shirt . 12-neck of 0-woman . 1-nose of 0-woman . 1-nose on 3-face . 3-face of 0-woman . 8-eye of 0-woman . 9-mouth of 0-woman 
7eTNqFK,0-phone in 6-hand . 11-mouth of 9-woman . 13-nose of 4-woman . 15-phone in 6-hand . 4-woman has 13-nose . 4-woman has 14-finger . 4-woman has 1-hair . 4-woman has 6-hand . 4-woman has 7-face . 4-woman has 8-hand . 4-woman holding 0-phone . 4-woman holding 15-phone . 4-woman wearing 2-shirt . 6-hand holding 0-phone . 6-hand of 4-woman . 7-face of 4-woman . 8-hand of 4-woman . 9-woman has 10-face . 9-woman has 11-mouth . 9-woman has 3-hair . 9-woman has 8-hand . 9-woman holding 0-phone . 9-woman wearing 5-shirt 
7juAkcv, 0-man .  1-logo .  2-people 
7Lg5Rd2,1-face of 4-woman . 2-ear of 4-woman . 3-hat on 6-head . 4-woman has 1-face . 4-woman has 2-ear . 4-woman has 5-nose . 4-woman has 6-head . 4-woman has 9-hair . 4-woman wearing 3-hat . 5-nose of 4-woman . 5-nose on 1-face . 6-head of 4-woman . 7-logo on 8-shoe . 8-shoe has 7-logo . 9-hair on 6-head 
7lqO9Qr,0-mouth of 7-man . 10-letter on 14-sign . 14-sign behind 7-man . 1-nose of 7-man . 1-nose on 4-person . 2-eye of 7-man . 3-eye of 7-man . 5-ear of 7-man . 7-man has 0-mouth . 7-man has 1-nose . 7-man has 2-eye . 7-man has 3-eye . 7-man has 5-ear . 7-man has 8-eye . 8-eye of 7-man 
7P6yB0D, 0-paper .  1-sign 
7Q0ReMA,0-laptop has 8-screen . 2-man holding 4-flag . 2-man using 0-laptop . 2-man wearing 11-boot . 2-man wearing 13-jacket . 2-man wearing 3-pant . 2-man wearing 7-tie . 6-woman has 14-hair . 6-woman has 9-face . 8-screen on 0-laptop . 9-face of 6-woman 
7rNwjnv,10-head of 2-woman . 14-box on 15-pole . 2-woman has 0-hair . 2-woman has 10-head . 2-woman has 3-arm . 2-woman has 4-arm . 2-woman has 9-neck . 2-woman wearing 1-shirt . 3-arm of 2-woman . 4-arm of 2-woman . 6-sign on 7-pole . 9-neck of 2-woman 
7S6NEVD,0-tie near 15-neck . 10-face of 2-man . 13-glass on 10-face . 13-glass on 2-man . 1-hand of 8-woman . 2-man has 10-face . 2-man has 15-neck . 2-man has 5-ear . 2-man has 7-hair . 2-man wearing 0-tie . 2-man wearing 13-glass . 2-man wearing 4-shirt . 2-man wearing 9-jacket . 5-ear of 2-man . 8-woman has 10-face . 8-woman has 14-finger . 8-woman has 1-hand . 8-woman has 3-hair . 8-woman holding 11-bag . 8-woman wearing 0-tie . 8-woman wearing 12-shirt . 8-woman wearing 13-glass 
7wKCNn2,10-flag behind 5-man . 11-head of 8-bird . 14-letter on 7-shirt . 1-glass on 4-face . 1-glass on 5-man . 2-hand holding 10-flag . 2-hand of 5-man . 3-mouth of 5-man . 4-face of 5-man . 5-man has 2-hand . 5-man has 3-mouth . 5-man has 4-face . 5-man has 6-nose . 5-man has 9-hair . 5-man wearing 15-shirt . 5-man wearing 1-glass . 5-man wearing 7-shirt . 6-nose of 5-man . 6-nose on 4-face . 7-shirt has 14-letter . 8-bird has 11-head 
80NRcEf,0-box has 1-letter . 1-letter on 0-box 
873SgEx,0-glass on 1-man . 0-glass on 2-face . 1-man has 2-face . 1-man has 5-hair . 1-man has 9-head . 1-man on 4-sign . 1-man wearing 0-glass . 1-man wearing 8-jacket . 2-face of 1-man . 4-sign behind 1-man . 5-hair on 9-head . 7-letter on 6-sign . 9-head of 1-man 
88B7ag2,0-man has 10-head . 0-man has 1-hand . 0-man has 4-face . 0-man has 6-neck . 0-man has 7-arm . 0-man sitting on 11-chair . 0-man wearing 12-shoe . 0-man wearing 2-glass . 0-man wearing 3-shirt . 10-head of 0-man . 1-hand of 0-man . 2-glass on 0-man . 2-glass on 4-face . 4-face of 0-man . 6-neck of 0-man . 7-arm of 0-man 
88pU7QL,0-glass on 10-man . 0-glass on 3-face . 10-man has 1-mouth . 10-man has 2-nose . 10-man has 3-face . 10-man has 6-head . 10-man has 7-eye . 10-man has 8-ear . 10-man has 9-hair . 10-man wearing 0-glass . 10-man wearing 4-shirt . 11-logo on 4-shirt . 13-letter on 4-shirt . 14-bird near 10-man . 1-mouth of 10-man . 2-nose of 10-man . 3-face of 10-man . 4-shirt has 11-logo . 6-head of 10-man . 7-eye of 10-man . 8-ear of 10-man . 8-ear on 6-head 
8Djb33H,0-glass on 3-face . 0-glass on 5-man . 12-eye of 15-cat . 12-eye on 8-face . 15-cat has 12-eye . 15-cat has 2-nose . 15-cat has 8-face . 2-nose of 15-cat . 3-face of 5-man . 4-head of 5-man . 5-man has 3-face . 5-man has 4-head . 5-man wearing 0-glass . 5-man wearing 1-shirt . 8-face of 15-cat 
8Fwa0DR,0-man has 3-face . 0-man has 8-head . 0-man wearing 1-shirt . 10-bowl on 15-counter . 10-bowl on 6-table . 13-letter on 5-box . 14-letter on 5-box . 3-face of 0-man . 4-letter on 5-box . 5-box on 15-counter . 5-box on 6-table . 7-letter on 5-box . 8-head of 0-man . 9-letter on 5-box 
8ItzKTN,0-sign on 10-pole . 0-sign on 15-pole . 0-sign on 5-pole . 10-pole holding 0-sign . 15-pole holding 0-sign . 5-pole holding 0-sign . 8-sign in 14-snow . 8-sign in 1-snow . 8-sign in 7-snow . 8-sign on 15-pole . 8-sign under 0-sign . 9-roof on 11-building 
8jiJ4Zt,12-man wearing 11-shirt . 12-man wearing 13-pant . 12-man wearing 15-jacket . 14-girl has 0-hair . 14-girl has 10-hand . 3-woman has 4-hair . 3-woman has 5-hand . 3-woman has 7-hand . 3-woman wearing 11-shirt . 3-woman wearing 1-short . 8-woman wearing 2-jean . 8-woman wearing 6-shirt . 8-woman wearing 9-hat 
8mhcYsP,0-man wearing 10-pant . 0-man wearing 3-tie . 13-woman has 15-hand . 13-woman has 6-hair . 13-woman wearing 12-shoe . 1-man wearing 12-shoe . 1-man wearing 2-tie . 1-man wearing 7-shirt . 4-man wearing 11-tie . 4-man wearing 14-pant . 4-man wearing 5-shoe 
8NMWu57,13-woman has 7-leg . 14-letter on 0-sign . 14-letter on 10-letter . 15-person wearing 11-jacket . 2-letter on 0-sign . 2-letter on 10-letter . 3-logo on 0-sign . 4-man wearing 11-jacket . 5-letter on 0-sign . 6-letter on 0-sign . 6-letter on 10-letter . 7-leg of 13-woman . 8-letter on 0-sign . 9-letter on 0-sign 
8oKcC3I,0-glass on 12-face . 0-glass on 7-man . 10-ear of 3-man . 12-face of 7-man . 13-face of 3-man . 1-mouth of 7-man . 2-nose of 7-man . 2-nose on 12-face . 3-man has 10-ear . 3-man has 13-face . 3-man has 15-hair . 3-man has 5-nose . 3-man has 6-mouth . 3-man has 9-eye . 3-man wearing 11-shirt . 3-man wearing 14-jacket . 4-hand of 7-man . 5-nose of 3-man . 6-mouth of 3-man . 7-man has 12-face . 7-man has 1-mouth . 7-man has 2-nose . 7-man has 4-hand . 7-man wearing 0-glass . 7-man wearing 8-shirt . 9-eye of 3-man 
8oOhdGX,0-man has 1-ear . 0-man has 5-hair . 0-man wearing 4-shirt . 11-woman has 6-hair . 15-woman wearing 8-shirt . 1-ear of 0-man . 3-man wearing 10-hat . 3-man wearing 13-tie . 7-man has 9-hair . 7-man wearing 12-jean . 7-man wearing 2-shirt 
8UJlZ3J,0-hand of 11-man . 10-finger of 11-man . 11-man has 0-hand . 11-man holding 15-dog . 11-man wearing 3-hat . 11-man wearing 9-jacket . 12-head of 8-woman . 15-dog wearing 3-hat . 15-dog wearing 9-jacket . 3-hat on 14-head . 6-eye of 15-dog . 8-woman has 12-head . 8-woman has 1-hair . 8-woman has 7-face . 8-woman wearing 4-shirt 
8WsB12c,0-nose of 7-man . 0-nose on 4-face . 10-logo on 14-sign . 11-sign behind 7-man . 12-letter on 11-sign . 12-letter on 13-sign . 15-mouth of 7-man . 1-eye of 7-man . 2-eye of 7-man . 3-mouth of 7-man . 4-face of 7-man . 5-mouth of 7-man . 7-man has 0-nose . 7-man has 15-mouth . 7-man has 1-eye . 7-man has 2-eye . 7-man has 3-mouth . 7-man has 4-face . 7-man has 5-mouth . 7-man has 6-hair . 7-man has 8-eye . 8-eye of 7-man . 9-letter on 14-sign 
8ZOPW62,0-man has 12-hand . 0-man has 3-hand . 0-man has 6-head . 0-man has 8-hair . 0-man holding 5-sign . 0-man wearing 10-pant . 0-man wearing 11-jean . 0-man wearing 4-shirt . 0-man wearing 9-glass . 12-hand of 0-man . 12-hand on 5-sign . 13-number on 5-sign . 15-woman has 1-hair . 2-woman has 7-hair . 3-hand of 0-man . 3-hand on 5-sign . 6-head of 0-man . 9-glass on 6-head 
91sHVxQ,0-eye of 3-bear . 10-leg of 3-bear . 11-eye of 3-bear . 12-ear of 3-bear . 13-letter on 5-sign . 14-neck of 3-bear . 15-letter on 5-sign . 1-eye of 3-bear . 2-face of 3-bear . 3-bear has 0-eye . 3-bear has 10-leg . 3-bear has 11-eye . 3-bear has 12-ear . 3-bear has 14-neck . 3-bear has 1-eye . 3-bear has 2-face . 3-bear has 4-ear . 3-bear has 6-eye . 3-bear has 7-mouth . 3-bear has 8-nose . 3-bear has 9-head . 4-ear of 3-bear . 5-sign behind 3-bear . 6-eye of 3-bear . 7-mouth of 3-bear . 8-nose of 3-bear . 9-head of 3-bear 
94anjQG, 0-bird .  1-sign .  2-flag .  3-kite .  4-bird 
95L0GB6,14-face of 6-man . 1-man has 10-hand . 4-woman has 3-hair . 5-woman has 0-hand . 5-woman has 10-hand . 5-woman has 9-hair . 6-man has 14-face . 6-man wearing 2-tie . 7-man wearing 8-shirt 
95yFB4s,11-letter on 2-sign . 12-letter on 2-sign . 8-letter on 2-sign . 9-letter on 2-sign 
9A372Gl,10-logo on 12-door . 10-logo on 4-sign . 10-logo on 9-box . 11-sign on 4-sign . 14-logo on 1-kite . 15-logo on 11-sign . 15-logo on 4-sign . 15-logo on 9-box . 1-kite has 0-eye . 1-kite has 14-logo . 1-kite has 3-face . 1-kite has 5-handle . 1-kite has 6-eye . 3-face on 1-kite . 6-eye on 1-kite . 7-letter on 12-door . 7-letter on 4-sign . 7-letter on 9-box . 8-letter on 11-sign . 8-letter on 15-logo . 8-letter on 4-sign . 8-letter on 9-box 
9BmlvFy,0-head of 5-man . 10-letter on 2-sign . 11-letter on 2-sign . 12-letter on 4-sign . 13-letter on 4-sign . 14-letter on 4-sign . 3-face of 5-man . 5-man has 0-head . 5-man has 1-hair . 5-man has 3-face . 5-man on 4-sign . 5-man wearing 15-shirt . 6-letter on 4-sign . 7-letter on 4-sign . 8-letter on 15-shirt . 8-letter on 4-sign . 9-letter on 2-sign 
9CYSG3P,13-man has 10-hair . 13-man has 3-ear . 13-man has 8-hair . 13-man wearing 0-shirt . 14-nose on 6-face . 3-ear of 13-man . 9-woman has 4-hair . 9-woman has 7-hand . 9-woman wearing 11-shirt 
9dArUsU,0-eye of 4-man . 10-hand of 4-man . 12-shirt under 5-jacket . 13-door behind 4-man . 14-cap on 4-man . 14-cap on 9-head . 1-nose of 4-man . 1-nose on 6-face . 2-hat on 4-man . 2-hat on 6-face . 2-hat on 9-head . 3-eye of 4-man . 4-man has 0-eye . 4-man has 10-hand . 4-man has 1-nose . 4-man has 3-eye . 4-man has 6-face . 4-man has 7-mouth . 4-man has 8-eye . 4-man has 9-head . 4-man wearing 12-shirt . 4-man wearing 14-cap . 4-man wearing 2-hat . 4-man wearing 5-jacket . 6-face of 4-man . 7-mouth of 4-man . 8-eye of 4-man . 9-head of 4-man 
9diI55h.jpg,0-mouth of 5-man . 13-ear of 5-man . 14-sign behind 5-man . 1-eye of 5-man . 2-eye of 5-man . 3-ear of 5-man . 4-nose of 5-man . 4-nose on 7-face . 5-man has 0-mouth . 5-man has 13-ear . 5-man has 1-eye . 5-man has 2-eye . 5-man has 3-ear . 5-man has 4-nose . 5-man has 6-hair . 5-man has 7-face . 7-face of 5-man . 8-letter on 10-sign . 8-letter on 14-sign 
9FjUVia,0-glass on 9-face . 10-woman has 11-hand . 10-woman has 14-hair . 10-woman has 5-hair . 10-woman wearing 0-glass . 10-woman wearing 1-glass . 10-woman wearing 2-glass . 12-woman has 11-hand . 12-woman has 9-face . 12-woman wearing 0-glass . 12-woman wearing 1-glass . 2-glass on 10-woman . 8-nose on 6-face . 9-face of 12-woman 
9gSRNmP,0-letter on 5-sign . 10-letter on 5-sign . 11-letter on 5-sign . 12-letter on 5-sign . 13-letter on 5-sign . 1-letter on 5-sign . 2-letter on 5-sign . 3-letter on 5-sign . 4-letter on 5-sign . 6-letter on 5-sign . 7-letter on 5-sign . 8-letter on 5-sign . 9-letter on 5-sign 
9HHSnfe,0-glass on 3-man . 10-hand of 1-man . 1-man has 10-hand . 1-man has 11-neck . 1-man has 4-hair . 1-man wearing 5-shirt . 3-man has 13-face . 3-man has 6-hair . 3-man has 9-ear . 3-man wearing 0-glass . 3-man wearing 14-shirt . 3-man wearing 15-jacket . 3-man wearing 8-tie . 9-ear of 3-man 
9mITvJA,11-window on 0-building . 11-window on 7-building . 13-building has 9-roof . 15-windshield on 4-car . 1-handle on 4-car . 2-sign on 15-windshield . 2-sign on 7-building . 4-car has 1-handle . 9-roof on 13-building 
9xksTiP.jpg,0-glass on 3-man . 0-glass on 7-face . 10-nose of 5-woman . 15-letter on 1-sign . 1-sign has 15-letter . 3-man has 4-hair . 3-man has 7-face . 3-man wearing 0-glass . 3-man wearing 13-shirt . 3-man wearing 9-tie . 5-woman has 10-nose . 5-woman has 2-hair . 5-woman wearing 11-shirt . 7-face of 3-man 
A0wcV4g,0-letter on 13-sign . 10-letter on 14-sign . 11-letter on 13-sign . 12-letter on 14-sign . 14-sign above 13-sign . 14-sign has 6-letter . 15-letter on 13-sign . 1-letter on 14-sign . 2-letter on 13-sign . 3-letter on 13-sign . 4-letter on 13-sign . 5-letter on 14-sign . 6-letter on 14-sign . 7-face on 14-sign . 8-letter on 13-sign . 9-letter on 13-sign 
a1F6RKt,0-nose of 6-man . 0-nose on 10-face . 10-face of 6-man . 15-chair behind 6-man . 1-mouth of 6-man . 2-eye of 6-man . 3-ear of 6-man . 4-eye of 6-man . 5-hand of 6-man . 6-man has 0-nose . 6-man has 10-face . 6-man has 12-hair . 6-man has 1-mouth . 6-man has 2-eye . 6-man has 3-ear . 6-man has 4-eye . 6-man has 5-hand . 6-man has 8-neck . 6-man sitting on 15-chair . 6-man wearing 11-shirt . 6-man wearing 7-shirt . 6-man wearing 9-tie 
A5t5Zkf,0-man has 11-arm . 0-man has 1-head . 0-man has 2-hand . 0-man has 3-face . 0-man has 6-hand . 0-man has 7-hair . 0-man has 9-arm . 0-man wearing 4-shirt . 0-man wearing 5-pant . 0-man wearing 8-jacket . 10-tree behind 0-man . 11-arm of 0-man . 1-head of 0-man . 2-hand of 0-man . 3-face of 0-man . 6-hand of 0-man . 7-hair on 1-head . 9-arm of 0-man 
aaQaOEz,0-woman has 1-face . 0-woman wearing 2-hat . 0-woman wearing 3-shirt . 2-hat on 0-woman 
AGGHufY,0-logo on 2-sign . 1-number on 2-sign . 1-number on 4-sign 
AJvEoxw,0-glass on 2-man . 0-glass on 5-face . 11-screen on 6-phone . 12-face of 7-woman . 2-man has 1-hair . 2-man has 3-nose . 2-man has 8-head . 2-man on 6-phone . 2-man wearing 0-glass . 2-man wearing 14-shoe . 2-man wearing 4-shirt . 2-man wearing 9-hat . 3-nose of 2-man . 5-face on 6-phone . 6-phone has 11-screen . 7-woman has 12-face . 7-woman on 11-screen . 7-woman on 6-phone . 8-head of 2-man . 9-hat on 8-head 
aK7Mzo4,10-man has 0-hair . 10-man has 12-eye . 10-man has 2-nose . 10-man has 3-eye . 10-man has 4-neck . 10-man has 5-ear . 10-man has 6-mouth . 10-man has 7-face . 10-man has 8-eye . 10-man wearing 1-shirt . 11-sign behind 10-man . 12-eye of 10-man . 13-letter on 11-sign . 14-letter on 11-sign . 2-nose of 10-man . 2-nose on 7-face . 3-eye of 10-man . 5-ear of 10-man . 6-mouth of 10-man . 7-face of 10-man . 8-eye of 10-man 
aKBYqSs,0-glass on 2-man . 0-glass on 6-face . 10-ear of 2-man . 12-mouth of 2-man . 2-man has 10-ear . 2-man has 12-mouth . 2-man has 1-hair . 2-man has 4-nose . 2-man has 6-face . 2-man has 8-arm . 2-man on 5-bike . 2-man wearing 0-glass . 3-wheel on 5-bike . 4-nose of 2-man . 4-nose on 6-face . 5-bike has 3-wheel . 6-face of 2-man . 7-person riding 5-bike . 7-person wearing 0-glass . 8-arm of 2-man . 8-arm of 7-person 
AMzup5d,0-man has 6-hand . 0-man has 9-hair . 0-man holding 5-sign . 0-man wearing 4-tie . 12-window on 15-building . 12-window on 2-building . 13-man has 1-hair . 14-boy at 3-table . 14-boy has 1-hair . 6-hand of 0-man 
AQFwrJx,12-letter on 7-sign . 14-hair on 8-head . 1-fruit on 0-counter . 1-fruit on 15-shelf . 3-face of 4-man . 4-man has 14-hair . 4-man has 3-face . 4-man has 6-leg . 4-man has 8-head . 4-man wearing 2-shirt . 5-man wearing 9-shirt . 6-leg of 4-man . 7-sign has 12-letter 
Ar6lu6P,10-man has 15-ear . 10-man has 7-neck . 10-man has 8-hair . 10-man wearing 13-shirt . 11-face of 3-man . 14-man has 12-hair . 14-man has 1-ear . 14-man has 6-mouth . 14-man wearing 2-shirt . 15-ear of 10-man . 1-ear of 14-man . 3-man has 11-face . 3-man has 4-hair . 3-man has 5-nose . 3-man has 6-mouth . 3-man wearing 0-tie . 3-man wearing 9-shirt . 5-nose of 3-man . 6-mouth of 14-man . 6-mouth of 3-man 
ArmX82G,0-nose on 3-face . 1-hat on 6-man . 2-eye of 6-man . 5-box wearing 1-hat . 6-man has 0-nose . 6-man has 2-eye . 6-man has 3-face . 6-man on 5-box . 6-man wearing 1-hat . 6-man wearing 4-cap 
AthUmaI,13-woman has 6-hair . 14-letter on 7-sign 
aTX7lyO,0-man has 4-face . 0-man wearing 10-glass . 0-man wearing 11-shirt . 0-man wearing 6-jacket . 10-glass on 0-man . 10-glass on 4-face . 1-face of 2-girl . 2-girl has 1-face . 2-girl has 3-hair . 2-girl wearing 8-shirt . 4-face of 0-man 
aXJH7EU,0-nose of 13-man . 0-nose on 3-face . 10-letter on 5-sign . 11-letter on 5-sign . 12-hair on 8-head . 13-man has 0-nose . 13-man has 12-hair . 13-man has 2-hand . 13-man has 3-face . 13-man has 4-hand . 13-man has 6-eye . 13-man has 7-hand . 13-man has 8-head . 13-man has 9-finger . 13-man wearing 1-shirt . 14-letter on 15-sign . 14-letter on 5-sign . 2-hand of 13-man . 3-face of 13-man . 4-hand of 13-man . 5-sign behind 13-man . 6-eye of 13-man . 7-hand of 13-man . 8-head of 13-man . 9-finger of 13-man . 9-finger on 2-hand 
AY91zJl,0-hand of 2-man . 10-nose of 2-man . 10-nose on 4-face . 1-hand of 2-man . 2-man has 0-hand . 2-man has 10-nose . 2-man has 1-hand . 2-man has 4-face . 2-man has 5-head . 2-man wearing 3-glass . 2-man wearing 6-shirt . 2-man wearing 9-shirt . 3-glass on 2-man . 3-glass on 4-face . 4-face of 2-man . 5-head of 2-man . 7-sign behind 2-man . 7-sign has 8-logo . 8-logo on 7-sign 
ayNSttp,2-letter on 0-sign . 3-letter on 0-sign . 4-letter on 1-box 
B_LgxAvVIAA_lu8,0-shirt has 9-logo . 10-sign behind 1-man . 10-sign on 12-pole . 13-sign on 12-pole . 1-man has 3-hair . 1-man has 6-face . 1-man has 8-mouth . 1-man wearing 0-shirt . 5-man has 3-hair . 6-face of 1-man . 8-mouth of 1-man . 9-logo on 0-shirt 
B0rKblC,10-sign on 1-kite . 11-letter on 14-sign . 11-letter on 1-kite . 13-letter on 0-sign . 2-letter on 14-sign . 2-letter on 1-kite . 3-letter on 14-sign . 3-letter on 1-kite . 4-letter on 14-sign . 4-letter on 1-kite . 5-letter on 1-kite . 6-logo on 14-sign . 6-logo on 1-kite . 9-logo on 0-sign 
b3N3bmV,1-man has 0-hair . 4-boy has 0-hair 
bCuLRM2,0-glass on 2-man . 0-glass on 4-face . 11-nose of 2-man . 11-nose on 4-face . 12-letter on 6-shirt . 12-letter on 7-sign . 13-letter on 10-sign . 14-letter on 7-sign . 15-letter on 10-sign . 1-lamp behind 2-man . 2-man has 11-nose . 2-man has 3-hair . 2-man has 4-face . 2-man has 8-mouth . 2-man wearing 0-glass . 2-man wearing 6-shirt . 4-face of 2-man . 8-mouth of 2-man . 9-letter on 10-sign 
bcX0n1K,0-ear of 2-man . 10-shirt has 15-letter . 11-sign behind 2-man . 12-glove on 13-glove . 15-letter on 10-shirt . 1-nose of 2-man . 2-man has 0-ear . 2-man has 1-nose . 2-man has 3-hair . 2-man has 4-ear . 2-man has 5-mouth . 2-man has 6-eye . 2-man has 7-face . 2-man has 8-eye . 2-man has 9-head . 2-man wearing 10-shirt . 2-man wearing 12-glove . 2-man wearing 13-glove . 3-hair on 9-head . 4-ear of 2-man . 5-mouth of 2-man . 6-eye of 2-man . 7-face of 2-man . 8-eye of 2-man . 9-head of 2-man 
bDIJ7sx,0-tie near 14-neck . 0-tie on 3-man . 10-ear of 3-man . 11-face of 3-man . 12-eye of 3-man . 13-finger of 3-man . 13-finger on 1-hand . 1-hand of 3-man . 3-man has 10-ear . 3-man has 11-face . 3-man has 12-eye . 3-man has 13-finger . 3-man has 14-neck . 3-man has 1-hand . 3-man has 2-hair . 3-man has 4-nose . 3-man has 5-eye . 3-man has 6-eye . 3-man has 8-finger . 3-man has 9-mouth . 3-man wearing 0-tie . 3-man wearing 7-shirt . 4-nose of 3-man . 5-eye of 3-man . 6-eye of 3-man . 8-finger of 3-man . 8-finger on 1-hand . 9-mouth of 3-man 
bGZd5db,0-man has 5-hair . 0-man has 9-face . 0-man wearing 15-shirt . 10-glass on 1-man . 10-glass on 3-face . 13-mouth of 1-man . 14-nose of 2-man . 1-man has 13-mouth . 1-man has 3-face . 1-man has 6-nose . 1-man wearing 10-glass . 1-man wearing 8-hat . 2-man has 12-hair . 2-man has 14-nose . 2-man wearing 11-shirt . 3-face of 1-man . 4-sign behind 1-man . 6-nose of 1-man . 6-nose on 3-face . 9-face of 0-man 
bHyYl3j,10-person wearing 14-tie . 10-person wearing 4-shirt . 12-letter on 7-sign . 1-man has 3-hair . 1-man has 8-face . 1-man wearing 14-tie . 1-man wearing 4-shirt . 2-face of 9-woman . 8-face of 1-man . 9-woman has 0-hair . 9-woman has 2-face . 9-woman holding 15-sign 
